"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCOAH_00034620","PCOAH_00034620-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,366,897..1,369,089(+)","Uncharacterized protein","no","null","PCOAH_00034620","null","Uncharacterized protein","11","CP016249:1366897..1369089(+)","CP016249","43","OG6_163241","0","1","1","1","null","null","forward","protein coding","No","2193"
"PCOAH_00034630","PCOAH_00034630-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,369,834..1,371,548(-)","Uncharacterized protein","no","null","PCOAH_00034630","null","Uncharacterized protein","11","CP016249:1369834..1370876(-)","CP016249","44","OG6_101216","0","4","4","1","null","559","reverse","protein coding","No","1114"
"PCOAH_00034640","PCOAH_00034640-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,373,200..1,378,430(-)","Uncharacterized protein","no","null","PCOAH_00034640","null","Uncharacterized protein","11","CP016249:1373200..1378430(-)","CP016249","45","OG6_127466","0","4","4","1","null","null","reverse","protein coding","No","4713"
"PCOAH_00034650","PCOAH_00034650-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,379,282..1,379,363(+)","tRNA-Ser","no","null","PCOAH_00034650","null","tRNA-Ser","11","CP016249:..(+)","CP016249","0","#N/A (orthology only determined for protein-coding genes)","0","1","1","1","null","null","forward","tRNA encoding","No","82"
"PCOAH_00034660","PCOAH_00034660-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,379,972..1,380,970(-)","Uncharacterized protein","no","null","PCOAH_00034660","null","Uncharacterized protein","11","CP016249:1379972..1380970(-)","CP016249","44","OG6_102854","0","1","1","1","null","null","reverse","protein coding","No","999"
"PCOAH_00034670","PCOAH_00034670-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,382,179..1,384,017(-)","Uncharacterized protein","no","null","PCOAH_00034670","null","Uncharacterized protein","11","CP016249:1382179..1384017(-)","CP016249","44","OG6_131670","0","1","1","1","null","null","reverse","protein coding","No","1839"
"PCOAH_00034680","PCOAH_00034680-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,386,712..1,388,793(-)","Uncharacterized protein","no","null","PCOAH_00034680","null","Uncharacterized protein","11","CP016249:1386712..1388793(-)","CP016249","44","OG6_102938","0","1","1","1","null","null","reverse","protein coding","No","2082"
"PCOAH_00034690","PCOAH_00034690-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,390,133..1,391,035(+)","Pyridoxine biosynthetic enzyme","no","null","PCOAH_00034690","null","Pyridoxine biosynthetic enzyme","11","CP016249:1390133..1391035(+)","CP016249","44","OG6_102840","0","1","1","1","null","null","forward","protein coding","No","903"
"PCOAH_00034700","PCOAH_00034700-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,392,569..1,396,534(+)","Uncharacterized protein","no","null","PCOAH_00034700","null","Uncharacterized protein","11","CP016249:1392569..1396534(+)","CP016249","44","OG6_129591","0","1","1","1","null","null","forward","protein coding","No","3966"
"PCOAH_00034710","PCOAH_00034710-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,396,890..1,399,175(-)","Uncharacterized protein","no","null","PCOAH_00034710","null","Uncharacterized protein","11","CP016249:1396890..1399175(-)","CP016249","44","OG6_103274","0","1","1","1","null","null","reverse","protein coding","No","2286"
"PCOAH_00034720","PCOAH_00034720-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,400,485..1,400,565(+)","tRNA-Leu","no","null","PCOAH_00034720","null","tRNA-Leu","11","CP016249:..(+)","CP016249","0","#N/A (orthology only determined for protein-coding genes)","0","1","1","1","null","null","forward","tRNA encoding","No","81"
"PCOAH_00034730","PCOAH_00034730-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,401,776..1,401,847(-)","tRNA-Ala","no","null","PCOAH_00034730","null","tRNA-Ala","11","CP016249:..(-)","CP016249","0","#N/A (orthology only determined for protein-coding genes)","0","1","1","1","null","null","reverse","tRNA encoding","No","72"
"PCOAH_00034740","PCOAH_00034740-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,402,767..1,403,870(+)","Uncharacterized protein","no","null","PCOAH_00034740","null","Uncharacterized protein","11","CP016249:1402767..1403870(+)","CP016249","44","OG6_139470","0","1","1","1","null","null","forward","protein coding","No","1104"
"PCOAH_00034750","PCOAH_00034750-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,403,898..1,404,884(-)","Uncharacterized protein","no","null","PCOAH_00034750","null","Uncharacterized protein","11","CP016249:1403898..1404884(-)","CP016249","44","OG6_532324","0","1","1","1","null","null","reverse","protein coding","No","987"
"PCOAH_00034760","PCOAH_00034760-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,405,377..1,406,966(-)","Cleavage stimulation factor subunit 1-like protein","no","null","PCOAH_00034760","null","Cleavage stimulation factor subunit 1-like protein","11","CP016249:1405377..1406966(-)","CP016249","43","OG6_103995","0","1","1","1","null","null","reverse","protein coding","No","1590"
"PCOAH_00034770","PCOAH_00034770-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,408,809..1,410,527(+)","surface protein 10","no","null","PCOAH_00034770","null","surface protein 10","11","CP016249:1408809..1410527(+)","CP016249","35","OG6_533307","0","3","3","1","null","null","forward","protein coding","No","1131"
"PCOAH_00034780","PCOAH_00034780-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,411,325..1,413,535(+)","Uncharacterized protein","no","null","PCOAH_00034780","null","Uncharacterized protein","11","CP016249:1411325..1413535(+)","CP016249","45","OG6_532731","0","1","1","1","null","null","forward","protein coding","No","2211"
"PCOAH_00034790","PCOAH_00034790-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,414,224..1,420,438(-)","SICA antigen","no","null","PCOAH_00034790","null","SICA antigen","11","CP016249:1414224..1420438(-)","CP016249","0","OG6_145927","0","8","8","1","null","null","reverse","protein coding","No","4677"
"PCOAH_00034800","PCOAH_00034800-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,423,089..1,423,853(+)","Uncharacterized protein","no","null","PCOAH_00034800","null","Uncharacterized protein","11","CP016249:1423089..1423853(+)","CP016249","43","OG6_532603","0","1","1","1","null","null","forward","protein coding","No","765"
"PCOAH_00034810","PCOAH_00034810-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,424,251..1,425,177(-)","Uncharacterized protein","no","null","PCOAH_00034810","null","Uncharacterized protein","11","CP016249:1424266..1424794(-)","CP016249","44","OG6_139501","0","2","2","1","15","383","reverse","protein coding","No","785"
"PCOAH_00034820","PCOAH_00034820-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,427,221..1,428,108(+)","Uncharacterized protein","no","null","PCOAH_00034820","null","Uncharacterized protein","11","CP016249:1427221..1428108(+)","CP016249","42","OG6_533283","1","1","1","1","null","null","forward","protein coding","No","888"
"PCOAH_00034830","PCOAH_00034830-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,428,815..1,429,513(-)","Splicing factor subunit 3a","no","null","PCOAH_00034830","null","Splicing factor subunit 3a","11","CP016249:1428815..1429513(-)","CP016249","44","OG6_102158","0","1","1","1","null","null","reverse","protein coding","No","699"
"PCOAH_00034840","PCOAH_00034840-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,430,840..1,437,645(+)","Uncharacterized protein","no","null","PCOAH_00034840","null","Uncharacterized protein","11","CP016249:1430840..1437645(+)","CP016249","39","OG6_532926","0","4","4","1","null","null","forward","protein coding","No","6213"
"PCOAH_00034850","PCOAH_00034850-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,438,542..1,440,725(+)","Uncharacterized protein","no","null","PCOAH_00034850","null","Uncharacterized protein","11","CP016249:1438542..1440725(+)","CP016249","44","OG6_122229","0","3","3","1","null","null","forward","protein coding","No","1965"
"PCOAH_00034860","PCOAH_00034860-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,440,867..1,443,008(-)","Uncharacterized protein","no","null","PCOAH_00034860","null","Uncharacterized protein","11","CP016249:1440867..1443008(-)","CP016249","43","OG6_533598","0","1","1","1","null","null","reverse","protein coding","No","2142"
"PCOAH_00034870","PCOAH_00034870-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,443,679..1,447,632(+)","Uncharacterized protein","no","null","PCOAH_00034870","null","Uncharacterized protein","11","CP016249:1443679..1447632(+)","CP016249","44","OG6_100107","0","1","1","1","null","null","forward","protein coding","No","3954"
"PCOAH_00034880","PCOAH_00034880-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,449,078..1,449,950(+)","Uncharacterized protein","no","null","PCOAH_00034880","null","Uncharacterized protein","11","CP016249:1449078..1449950(+)","CP016249","42","OG6_533283","1","1","1","1","null","null","forward","protein coding","No","873"
"PCOAH_00034890","PCOAH_00034890-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,451,313..1,453,944(+)","Uncharacterized protein","no","null","PCOAH_00034890","null","Uncharacterized protein","11","CP016249:1451313..1453944(+)","CP016249","53","OG6_100525","0","2","2","1","null","null","forward","protein coding","No","2469"
"PCOAH_00034900","PCOAH_00034900-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,456,345..1,465,612(+)","Uncharacterized protein","no","null","PCOAH_00034900","null","Uncharacterized protein","11","CP016249:1456345..1465612(+)","CP016249","7","OG6r1_106489","0","3","3","1","null","null","forward","protein coding","No","9039"
"PCOAH_00034910","PCOAH_00034910-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,466,088..1,469,246(-)","Uncharacterized protein","no","null","PCOAH_00034910","null","Uncharacterized protein","11","CP016249:1466088..1469246(-)","CP016249","44","OG6_533654","0","2","2","1","null","null","reverse","protein coding","No","3051"
"PCOAH_00034920","PCOAH_00034920-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,470,094..1,471,434(-)","Uncharacterized protein","no","null","PCOAH_00034920","null","Uncharacterized protein","11","CP016249:1470094..1471434(-)","CP016249","44","OG6_533239","0","3","3","1","null","null","reverse","protein coding","No","1020"
"PCOAH_00034930","PCOAH_00034930-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,472,820..1,478,602(+)","Uncharacterized protein","no","null","PCOAH_00034930","null","Uncharacterized protein","11","CP016249:1472820..1478602(+)","CP016249","50","OG6_103636","0","14","14","1","null","null","forward","protein coding","No","4074"
"PCOAH_00034940","PCOAH_00034940-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,478,891..1,482,131(-)","Uncharacterized protein","no","null","PCOAH_00034940","null","Uncharacterized protein","11","CP016249:1478891..1482131(-)","CP016249","48","OG6_103823","0","9","9","1","null","null","reverse","protein coding","No","2019"
"PCOAH_00034950","PCOAH_00034950-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,483,015..1,485,849(+)","Uncharacterized protein","no","null","PCOAH_00034950","null","Uncharacterized protein","11","CP016249:1483015..1485849(+)","CP016249","44","OG6_133807","0","1","1","1","null","null","forward","protein coding","No","2835"
"PCOAH_00034960","PCOAH_00034960-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,486,040..1,486,980(-)","Uncharacterized protein","no","null","PCOAH_00034960","null","Uncharacterized protein","11","CP016249:1486040..1486980(-)","CP016249","44","OG6_102793","0","2","2","1","null","null","reverse","protein coding","No","756"
"PCOAH_00034970","PCOAH_00034970-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,488,275..1,490,054(+)","Rhomboid-like protein","no","null","PCOAH_00034970","null","Rhomboid-like protein","11","CP016249:1488275..1490054(+)","CP016249","44","OG6_103838","0","8","8","1","null","null","forward","protein coding","No","825"
"PCOAH_00034980","PCOAH_00034980-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,490,501..1,491,442(-)","Malate dehydrogenase","no","null","PCOAH_00034980","null","Malate dehydrogenase","11","CP016249:1490501..1491442(-)","CP016249","44","OG6_101212","0","1","1","1","null","null","reverse","protein coding","No","942"
"PCOAH_00034990","PCOAH_00034990-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,493,362..1,495,742(+)","Uncharacterized protein","no","null","PCOAH_00034990","null","Uncharacterized protein","11","CP016249:1493362..1495742(+)","CP016249","43","OG6_106033","0","5","5","1","null","null","forward","protein coding","No","1785"
"PCOAH_00035000","PCOAH_00035000-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,496,296..1,497,432(-)","60S ribosomal protein L27a","no","null","PCOAH_00035000","null","60S ribosomal protein L27a","11","CP016249:1496571..1497139(-)","CP016249","45","OG6_100748","0","3","3","1","275","145","reverse","protein coding","No","867"
"PCOAH_00035010","PCOAH_00035010-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,500,204..1,501,000(+)","Uncharacterized protein","no","null","PCOAH_00035010","null","Uncharacterized protein","11","CP016249:1500204..1501000(+)","CP016249","45","OG6_127995","0","3","3","1","null","null","forward","protein coding","No","525"
"PCOAH_00035020","PCOAH_00035020-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,501,303..1,503,198(-)","Uncharacterized protein","no","null","PCOAH_00035020","null","Uncharacterized protein","11","CP016249:1501303..1503198(-)","CP016249","44","OG6_532488","0","1","1","1","null","null","reverse","protein coding","No","1896"
"PCOAH_00035030","PCOAH_00035030-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,504,089..1,506,407(-)","Uncharacterized protein","no","null","PCOAH_00035030","null","Uncharacterized protein","11","CP016249:1504089..1506407(-)","CP016249","41","OG6_156640","0","1","1","1","null","null","reverse","protein coding","No","2319"
"PCOAH_00035040","PCOAH_00035040-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,509,836..1,510,246(-)","Histone H3","no","null","PCOAH_00035040","null","Histone H3","11","CP016249:1509836..1510246(-)","CP016249","88","OG6_100119","1","1","1","1","null","null","reverse","protein coding","No","411"
"PCOAH_00035050","PCOAH_00035050-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,515,524..1,515,925(+)","Histone H2A","no","null","PCOAH_00035050","null","Histone H2A","11","CP016249:1515524..1515925(+)","CP016249","45","OG6_100077","0","1","1","1","null","null","forward","protein coding","No","402"
"PCOAH_00035060","PCOAH_00035060-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,518,370..1,519,018(-)","Uncharacterized protein","no","null","PCOAH_00035060","null","Uncharacterized protein","11","CP016249:1518370..1519018(-)","CP016249","46","OG6_127996","0","3","3","1","null","null","reverse","protein coding","No","420"
"PCOAH_00035070","PCOAH_00035070-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,520,305..1,521,977(-)","Uncharacterized protein","no","null","PCOAH_00035070","null","Uncharacterized protein","11","CP016249:1520305..1521977(-)","CP016249","46","OG6_105795","0","3","3","1","null","null","reverse","protein coding","No","1359"
"PCOAH_00035080","PCOAH_00035080-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,524,959..1,529,227(-)","Alpha adaptin-like protein","no","null","PCOAH_00035080","null","Alpha adaptin-like protein","11","CP016249:1524959..1529227(-)","CP016249","44","OG6_101447","0","6","6","1","null","null","reverse","protein coding","No","3666"
"PCOAH_00035090","PCOAH_00035090-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,532,277..1,533,497(+)","Mitochondrial import receptor","no","null","PCOAH_00035090","null","Mitochondrial import receptor","11","CP016249:1532277..1533497(+)","CP016249","44","OG6_101593","0","2","2","1","null","null","forward","protein coding","No","1185"
"PCOAH_00035100","PCOAH_00035100-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,534,286..1,538,119(-)","Uncharacterized protein","no","null","PCOAH_00035100","null","Uncharacterized protein","11","CP016249:1534286..1538119(-)","CP016249","35","OG6_532984","0","1","1","1","null","null","reverse","protein coding","No","3834"
"PCOAH_00035110","PCOAH_00035110-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,539,519..1,541,102(-)","Malate:quinone oxidoreductase","no","null","PCOAH_00035110","null","Malate:quinone oxidoreductase","11","CP016249:1539519..1541102(-)","CP016249","44","OG6_113412","0","1","1","1","null","null","reverse","protein coding","No","1584"
"PCOAH_00035120","PCOAH_00035120-t30_1","Plasmodium coatneyi Hackeri","CP016249:1,543,665..1,544,981(+)","Uncharacterized protein","no","null","PCOAH_00035120","null","Uncharacterized protein","11","CP016249:1543665..1544981(+)","CP016249","44","OG6_532442","0","1","1","1","null","null","forward","protein coding","No","1317"
