"Id" "label" "source" "subfam" "expt" "I1.2" "I1.4" "I1.8" "I2.5" "I2" "I3" "I4" "I6"
"1992" 1992 "Kim19_D_NODE_4261_length_1144_cov_9.86409_1" "Kim19_D" "assembled" "Kim19" 5 5 6 10 5 10 9 9
"1993" 1993 "Kim19_D_NODE_3191_length_1639_cov_11.8294_1" "Kim19_D" "assembled" "Kim19" 1 1 2 2 2 2 2 68
"1994" 1994 "Kim19_D_NODE_4899_length_926_cov_3.17469_1" "Kim19_D" "assembled" "Kim19" 1 1 2 2 2 2 23 35
"1995" 1995 "Kim19_D_NODE_5209_length_839_cov_34.9702_1" "Kim19_D" "assembled" "Kim19" 1 1 1 6 7 6 6 5
"1996" 1996 "Kim19_D_NODE_3355_length_1552_cov_6.13167_1" "Kim19_D" "assembled" "Kim19" 1 1 2 2 2 2 2 4
"1997" 1997 "Kim19_D_NODE_1795_length_2755_cov_12.6209_1" "Kim19_D" "assembled" "Kim19" 1 12 35 41 38 42 51 47
"1998" 1998 "Kim19_D_NODE_1282_length_3407_cov_8.18257_1" "Kim19_D" "assembled" "Kim19" 1 22 41 62 47 74 83 90
"1999" 1999 "Kim19_D_NODE_4824_length_948_cov_2.49945_1" "Kim19_D" "assembled" "Kim19" 5 5 28 37 31 34 36 34
"2000" 2000 "Kim19_D_NODE_2821_length_1883_cov_34.2086_1" "Kim19_D" "assembled" "Kim19" 1 1 1 1 1 1 44 37
"2001" 2001 "Kim19_D_NODE_3839_length_1315_cov_4.46724_1" "Kim19_D" "assembled" "Kim19" 8 11 19 33 21 38 50 63
"2002" 2002 "Kim19_D_NODE_3501_length_1478_cov_10.7439_1" "Kim19_D" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2003" 2003 "Kim19_D_NODE_4237_length_1153_cov_4.55893_1" "Kim19_D" "assembled" "Kim19" 2 7 9 8 9 9 117 144
"2004" 2004 "Kim19_D_NODE_4654_length_1005_cov_2.9393_1" "Kim19_D" "assembled" "Kim19" 2 16 21 68 57 78 90 105
"2005" 2005 "Kim19_D_NODE_4218_length_1160_cov_6.25111_1" "Kim19_D" "assembled" "Kim19" 2 16 21 27 24 32 32 41
"2006" 2006 "Kim19_D_NODE_4118_length_1197_cov_3.06873_1" "Kim19_D" "assembled" "Kim19" 1 1 2 2 2 2 2 25
"2007" 2007 "Kim19_D_NODE_5764_length_707_cov_15.4065_1" "Kim19_D" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2008" 2008 "Kim19_D_NODE_3957_length_1267_cov_7.8436_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 8
"2009" 2009 "Kim19_D_NODE_3619_length_1422_cov_9.75162_1" "Kim19_D" "assembled" "Kim19" 1 1 13 11 12 12 12 13
"2010" 2010 "Kim19_D_NODE_4526_length_1049_cov_3.73228_1" "Kim19_D" "assembled" "Kim19" 4 3 3 3 3 4 92 21
"2011" 2011 "Kim19_D_NODE_1996_length_2538_cov_10.1824_1" "Kim19_D" "assembled" "Kim19" 3 4 42 58 48 65 74 79
"2012" 2012 "Kim19_D_NODE_3683_length_1394_cov_15.1616_1" "Kim19_D" "assembled" "Kim19" 4 3 3 3 3 4 4 12
"2013" 2013 "Kim19_D_NODE_3338_length_1562_cov_16.1046_1" "Kim19_D" "assembled" "Kim19" 1 1 12 52 46 64 73 78
"2014" 2014 "Kim19_D_NODE_3832_length_1317_cov_4.15343_1" "Kim19_D" "assembled" "Kim19" 1 1 14 16 17 25 24 104
"2015" 2015 "Kim19_D_NODE_3161_length_1660_cov_8.63675_1" "Kim19_D" "assembled" "Kim19" 4 3 3 3 3 4 4 6
"2016" 2016 "Kim19_D_NODE_3918_length_1282_cov_5.47318_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 8
"2017" 2017 "Kim19_D_NODE_2803_length_1896_cov_17.6973_1" "Kim19_D" "assembled" "Kim19" 2 7 9 8 9 9 11 15
"2018" 2018 "Kim19_D_NODE_6244_length_617_cov_9.02397_1" "Kim19_D" "assembled" "Kim19" 5 5 6 10 5 10 9 9
"2019" 2019 "Kim19_D_NODE_3651_length_1407_cov_4.86827_1" "Kim19_D" "assembled" "Kim19" 2 16 21 27 24 32 102 119
"2020" 2020 "Kim19_D_NODE_3456_length_1496_cov_21.3759_1" "Kim19_D" "assembled" "Kim19" 1 1 13 11 12 12 12 13
"2021" 2021 "Kim19_D_NODE_4992_length_903_cov_2.88391_1" "Kim19_D" "assembled" "Kim19" 2 7 9 8 9 89 64 94
"2022" 2022 "Kim19_D_NODE_5195_length_842_cov_9.49938_1" "Kim19_D" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2023" 2023 "Kim19_D_NODE_4816_length_950_cov_3.39586_1" "Kim19_D" "assembled" "Kim19" 2 7 9 8 9 9 70 69
"2024" 2024 "Kim19_D_NODE_2992_length_1763_cov_10.5474_1" "Kim19_D" "assembled" "Kim19" 2 17 23 25 23 23 106 112
"2025" 2025 "Kim19_D_NODE_4354_length_1115_cov_3.2597_1" "Kim19_D" "assembled" "Kim19" 4 3 3 3 3 11 10 12
"2026" 2026 "Kim19_D_NODE_3006_length_1755_cov_6.94193_1" "Kim19_D" "assembled" "Kim19" 6 8 10 82 10 103 109 114
"2027" 2027 "Kim19_D_NODE_4633_length_1013_cov_5.12347_1" "Kim19_D" "assembled" "Kim19" 2 9 11 12 11 14 14 14
"2028" 2028 "Kim19_D_NODE_3645_length_1412_cov_3.79913_2" "Kim19_D" "assembled" "Kim19" 0 0 0 0 0 0 0 0
"2029" 2029 "Kim19_D_NODE_5914_length_675_cov_2.60748_1" "Kim19_D" "assembled" "Kim19" 2 16 21 68 57 78 90 105
"2030" 2030 "Kim19_D_NODE_3377_length_1538_cov_4.05581_1" "Kim19_D" "assembled" "Kim19" 4 3 3 3 3 4 4 6
"2031" 2031 "Kim19_D_NODE_5857_length_689_cov_5.09299_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 96
"2032" 2032 "Kim19_D_NODE_4448_length_1081_cov_3.12595_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 45 33 39
"2033" 2033 "Kim19_D_NODE_4634_length_1013_cov_15.002_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 45 33 39
"2034" 2034 "Kim19_D_NODE_4409_length_1097_cov_3.82425_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 75
"2035" 2035 "Kim19_D_NODE_5346_length_800_cov_3.19817_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 8
"2036" 2036 "Kim19_D_NODE_1958_length_2576_cov_9.73299_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 97 97 89
"2037" 2037 "Kim19_D_NODE_3540_length_1458_cov_137.23_2" "Kim19_D" "assembled" "Kim19" 2 10 40 42 36 57 57 57
"2038" 2038 "Kim19_D_NODE_4014_length_1246_cov_10.4246_1" "Kim19_D" "assembled" "Kim19" 4 3 3 3 3 4 4 6
"2039" 2039 "Kim19_D_NODE_5375_length_794_cov_2.39159_1" "Kim19_D" "assembled" "Kim19" 2 7 9 66 9 67 76 81
"2040" 2040 "Kim19_D_NODE_3017_length_1749_cov_8.83275_1" "Kim19_D" "assembled" "Kim19" 6 8 10 17 10 112 128 160
"2041" 2041 "Kim19_D_NODE_3217_length_1626_cov_6.10609_1" "Kim19_D" "assembled" "Kim19" 6 8 10 49 10 40 40 65
"2042" 2042 "Kim19_D_NODE_1409_length_3213_cov_5.61541_1" "Kim19_D" "assembled" "Kim19" 6 27 47 67 55 80 87 100
"2043" 2043 "Kim19_D_NODE_5352_length_799_cov_3.73629_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 8
"2044" 2044 "Kim19_D_NODE_4012_length_1247_cov_3.97611_1" "Kim19_D" "assembled" "Kim19" 7 14 56 94 70 119 138 174
"2045" 2045 "Kim19_D_NODE_2749_length_1941_cov_22.7081_1" "Kim19_D" "assembled" "Kim19" 6 8 10 17 10 22 22 24
"2046" 2046 "Kim19_D_NODE_5179_length_845_cov_4.7032_1" "Kim19_D" "assembled" "Kim19" 2 7 9 91 9 108 115 142
"2047" 2047 "Kim19_D_NODE_4637_length_1012_cov_2.62206_2" "Kim19_D" "assembled" "Kim19" 9 15 20 88 66 111 127 159
"2048" 2048 "Kim19_D_NODE_5754_length_710_cov_4.13442_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 8
"2049" 2049 "Kim19_D_NODE_4995_length_901_cov_4.57258_1" "Kim19_D" "assembled" "Kim19" 2 6 8 7 8 7 7 8
"2050" 2050 "Kim19_D_NODE_4759_length_971_cov_243.443_1" "Kim19_D" "assembled" "Kim19" 2 10 16 29 27 29 28 28
"2051" 2051 "Kim19_D_NODE_3403_length_1525_cov_23.5114_2" "Kim19_D" "assembled" "Kim19" 0 0 0 0 0 0 0 0
"2052" 2052 "Kim19_E_NODE_79_length_2518_cov_4.02213_1" "Kim19_E" "assembled" "Kim19" 1 1 32 35 37 36 37 36
"2053" 2053 "Kim19_E_NODE_224_length_1781_cov_5.0595_1" "Kim19_E" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2054" 2054 "Kim19_E_NODE_158_length_2000_cov_6.81647_1" "Kim19_E" "assembled" "Kim19" 1 1 1 1 1 1 44 37
"2055" 2055 "Kim19_E_NODE_580_length_1149_cov_3.71505_1" "Kim19_E" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2056" 2056 "Kim19_E_NODE_1135_length_649_cov_2.79708_1" "Kim19_E" "assembled" "Kim19" 1 1 7 6 7 6 6 5
"2057" 2057 "Kim19_E_NODE_883_length_812_cov_2.55327_1" "Kim19_E" "assembled" "Kim19" 1 1 7 6 7 6 6 5
"2058" 2058 "Kim19_E_NODE_24_length_3363_cov_4.58228_3" "Kim19_E" "assembled" "Kim19" 1 1 2 46 41 47 46 45
"2059" 2059 "Kim19_E_NODE_403_length_1401_cov_5.13012_2" "Kim19_E" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2060" 2060 "Kim19_E_NODE_525_length_1214_cov_2.91956_1" "Kim19_E" "assembled" "Kim19" 1 1 12 20 15 17 18 19
"2061" 2061 "Kim19_E_NODE_437_length_1343_cov_3.23359_1" "Kim19_E" "assembled" "Kim19" 3 2 29 36 32 33 35 33
"2062" 2062 "Kim19_E_NODE_556_length_1183_cov_2.51652_1" "Kim19_E" "assembled" "Kim19" 1 1 39 53 45 55 56 56
"2063" 2063 "Kim19_E_NODE_37_length_3108_cov_21.0722_1" "Kim19_E" "assembled" "Kim19" 2 10 16 47 43 52 52 48
"2064" 2064 "Kim19_F_NODE_1223_length_3741_cov_11.1324_2" "Kim19_F" "assembled" "Kim19" 1 1 32 35 37 36 37 36
"2065" 2065 "Kim19_F_NODE_2122_length_2547_cov_4.79674_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2066" 2066 "Kim19_F_NODE_2890_length_1945_cov_32.9195_2" "Kim19_F" "assembled" "Kim19" 1 1 7 6 7 6 6 5
"2067" 2067 "Kim19_F_NODE_2235_length_2444_cov_5.86396_1" "Kim19_F" "assembled" "Kim19" 1 1 7 6 7 6 6 5
"2068" 2068 "Kim19_F_NODE_4259_length_1221_cov_8.53956_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2069" 2069 "Kim19_F_NODE_2166_length_2494_cov_3.3848_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 23 35
"2070" 2070 "Kim19_F_NODE_971_length_4238_cov_17.2847_1" "Kim19_F" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2071" 2071 "Kim19_F_NODE_4014_length_1327_cov_15.262_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2072" 2072 "Kim19_F_NODE_4155_length_1269_cov_5.39563_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2073" 2073 "Kim19_F_NODE_4273_length_1212_cov_15.3215_1" "Kim19_F" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2074" 2074 "Kim19_F_NODE_3679_length_1474_cov_9.13532_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2075" 2075 "Kim19_F_NODE_3089_length_1822_cov_24.5819_2" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 4
"2076" 2076 "Kim19_F_NODE_4966_length_950_cov_9.4024_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2077" 2077 "Kim19_F_NODE_3998_length_1336_cov_5.45434_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2078" 2078 "Kim19_F_NODE_4584_length_1085_cov_33.7025_1" "Kim19_F" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2079" 2079 "Kim19_F_NODE_1309_length_3588_cov_12.3873_1" "Kim19_F" "assembled" "Kim19" 1 1 2 56 2 48 38 58
"2080" 2080 "Kim19_F_NODE_1330_length_3549_cov_8.72327_1" "Kim19_F" "assembled" "Kim19" 1 1 7 6 7 49 47 46
"2081" 2081 "Kim19_F_NODE_145_length_8049_cov_12.8849_2" "Kim19_F" "assembled" "Kim19" 1 1 2 19 2 27 55 55
"2082" 2082 "Kim19_F_NODE_4534_length_1100_cov_3.04592_1" "Kim19_F" "assembled" "Kim19" 1 11 19 39 21 37 65 66
"2083" 2083 "Kim19_F_NODE_2481_length_2246_cov_37.1762_1" "Kim19_F" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2084" 2084 "Kim19_F_NODE_1869_length_2806_cov_6.93509_1" "Kim19_F" "assembled" "Kim19" 1 1 12 43 39 43 42 43
"2085" 2085 "Kim19_F_NODE_3758_length_1438_cov_11.7623_1" "Kim19_F" "assembled" "Kim19" 1 1 7 6 7 6 6 5
"2086" 2086 "Kim19_F_NODE_4311_length_1198_cov_8.3794_1" "Kim19_F" "assembled" "Kim19" 3 2 4 4 4 3 3 2
"2087" 2087 "Kim19_F_NODE_2276_length_2411_cov_51.336_1" "Kim19_F" "assembled" "Kim19" 1 1 7 14 14 15 15 16
"2088" 2088 "Kim19_F_NODE_1522_length_3242_cov_12.4506_2" "Kim19_F" "assembled" "Kim19" 3 2 4 4 4 3 3 2
"2089" 2089 "Kim19_F_NODE_4923_length_966_cov_16.5123_1" "Kim19_F" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2090" 2090 "Kim19_F_NODE_2099_length_2569_cov_10.7981_1" "Kim19_F" "assembled" "Kim19" 3 2 4 4 4 3 3 2
"2091" 2091 "Kim19_F_NODE_1784_length_2896_cov_5.15368_2" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 4
"2092" 2092 "Kim19_F_NODE_3562_length_1529_cov_10.6912_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2093" 2093 "Kim19_F_NODE_735_length_4820_cov_24.8759_1" "Kim19_F" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2094" 2094 "Kim19_F_NODE_4492_length_1123_cov_2.71101_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 59
"2095" 2095 "Kim19_F_NODE_4327_length_1191_cov_7.08549_1" "Kim19_F" "assembled" "Kim19" 5 5 6 9 5 8 8 7
"2096" 2096 "Kim19_F_NODE_1684_length_3039_cov_11.0892_1" "Kim19_F" "assembled" "Kim19" 1 1 24 40 35 41 41 40
"2097" 2097 "Kim19_F_NODE_4268_length_1217_cov_3.12078_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 4
"2098" 2098 "Kim19_F_NODE_1237_length_3714_cov_17.8492_2" "Kim19_F" "assembled" "Kim19" 1 1 15 15 16 21 21 22
"2099" 2099 "Kim19_F_NODE_1646_length_3087_cov_8.3353_1" "Kim19_F" "assembled" "Kim19" 3 4 5 13 13 13 13 11
"2100" 2100 "Kim19_F_NODE_1325_length_3557_cov_16.4657_1" "Kim19_F" "assembled" "Kim19" 1 1 2 46 41 47 46 45
"2101" 2101 "Kim19_F_NODE_1569_length_3182_cov_11.3312_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 50 48 50
"2102" 2102 "Kim19_F_NODE_1366_length_3501_cov_5.22809_1" "Kim19_F" "assembled" "Kim19" 1 1 14 16 17 25 24 62
"2103" 2103 "Kim19_F_NODE_3040_length_1844_cov_14.6615_1" "Kim19_F" "assembled" "Kim19" 3 4 5 13 13 13 13 11
"2104" 2104 "Kim19_F_NODE_595_length_5241_cov_16.1632_2" "Kim19_F" "assembled" "Kim19" 3 2 29 36 32 33 35 33
"2105" 2105 "Kim19_F_NODE_4373_length_1172_cov_6.52941_1" "Kim19_F" "assembled" "Kim19" 3 2 4 4 4 3 3 2
"2106" 2106 "Kim19_F_NODE_1794_length_2883_cov_9.37965_1" "Kim19_F" "assembled" "Kim19" 1 1 39 53 45 55 56 56
"2107" 2107 "Kim19_F_NODE_4295_length_1202_cov_2.76476_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 25
"2108" 2108 "Kim19_F_NODE_4128_length_1278_cov_13.6627_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 88 101
"2109" 2109 "Kim19_F_NODE_3957_length_1352_cov_5.21152_1" "Kim19_F" "assembled" "Kim19" 5 5 6 10 5 10 9 9
"2110" 2110 "Kim19_F_NODE_2527_length_2203_cov_12.7627_1" "Kim19_F" "assembled" "Kim19" 1 1 24 6 26 39 39 38
"2111" 2111 "Kim19_F_NODE_3316_length_1672_cov_6.48688_1" "Kim19_F" "assembled" "Kim19" 1 1 2 21 2 18 17 29
"2112" 2112 "Kim19_F_NODE_2798_length_2012_cov_13.526_1" "Kim19_F" "assembled" "Kim19" 1 1 2 57 2 62 66 70
"2113" 2113 "Kim19_F_NODE_1784_length_2896_cov_5.15368_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 4
"2114" 2114 "Kim19_F_NODE_977_length_4228_cov_15.0508_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 68
"2115" 2115 "Kim19_F_NODE_3005_length_1872_cov_28.3806_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 18
"2116" 2116 "Kim19_F_NODE_2904_length_1937_cov_3.53519_1" "Kim19_F" "assembled" "Kim19" 1 1 12 20 15 100 112 135
"2117" 2117 "Kim19_F_NODE_2257_length_2421_cov_12.2337_1" "Kim19_F" "assembled" "Kim19" 1 12 35 41 38 42 51 47
"2118" 2118 "Kim19_F_NODE_3010_length_1869_cov_7.3219_1" "Kim19_F" "assembled" "Kim19" 2 16 21 27 24 32 32 41
"2119" 2119 "Kim19_F_NODE_1767_length_2913_cov_12.3_1" "Kim19_F" "assembled" "Kim19" 1 1 15 15 16 56 49 44
"2120" 2120 "Kim19_F_NODE_4435_length_1145_cov_4.95773_1" "Kim19_F" "assembled" "Kim19" 3 2 36 32 30 61 69 73
"2121" 2121 "Kim19_F_NODE_3299_length_1679_cov_7.5887_1" "Kim19_F" "assembled" "Kim19" 4 3 3 3 3 4 4 12
"2122" 2122 "Kim19_F_NODE_5990_length_671_cov_6.12069_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2123" 2123 "Kim19_F_NODE_5961_length_677_cov_8.58696_1" "Kim19_F" "assembled" "Kim19" 1 1 1 1 1 1 44 37
"2124" 2124 "Kim19_F_NODE_5375_length_818_cov_14.7873_1" "Kim19_F" "assembled" "Kim19" 1 1 13 11 12 12 12 13
"2125" 2125 "Kim19_F_NODE_5111_length_904_cov_2.43398_1" "Kim19_F" "assembled" "Kim19" 5 5 6 63 52 70 80 87
"2126" 2126 "Kim19_F_NODE_1687_length_3040_cov_3.78514_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 2 4
"2127" 2127 "Kim19_F_NODE_3292_length_1685_cov_4.13257_1" "Kim19_F" "assembled" "Kim19" 3 4 5 13 13 13 13 11
"2128" 2128 "Kim19_F_NODE_2851_length_1974_cov_3.92633_1" "Kim19_F" "assembled" "Kim19" 4 3 3 3 3 4 4 6
"2129" 2129 "Kim19_F_NODE_2790_length_2017_cov_6.31956_2" "Kim19_F" "assembled" "Kim19" 3 2 45 64 51 77 85 95
"2130" 2130 "Kim19_F_NODE_5129_length_899_cov_4.83025_1" "Kim19_F" "assembled" "Kim19" 4 3 3 3 3 4 4 6
"2131" 2131 "Kim19_F_NODE_5068_length_918_cov_2.62373_1" "Kim19_F" "assembled" "Kim19" 5 5 6 9 5 8 8 7
"2132" 2132 "Kim19_F_NODE_4176_length_1260_cov_4.35289_2" "Kim19_F" "assembled" "Kim19" 7 24 44 60 49 86 96 111
"2133" 2133 "Kim19_F_NODE_2337_length_2361_cov_7.3939_1" "Kim19_F" "assembled" "Kim19" 1 1 33 30 28 60 63 67
"2134" 2134 "Kim19_F_NODE_2109_length_2559_cov_8.67181_1" "Kim19_F" "assembled" "Kim19" 3 4 42 58 48 65 74 79
"2135" 2135 "Kim19_F_NODE_3763_length_1436_cov_5.20171_1" "Kim19_F" "assembled" "Kim19" 1 1 12 52 46 64 73 78
"2136" 2136 "Kim19_F_NODE_4161_length_1266_cov_5.61882_1" "Kim19_F" "assembled" "Kim19" 4 3 3 3 3 4 4 98
"2137" 2137 "Kim19_F_NODE_4788_length_1017_cov_3.38923_1" "Kim19_F" "assembled" "Kim19" 5 12 55 92 68 116 134 168
"2138" 2138 "Kim19_F_NODE_4057_length_1308_cov_11.0651_1" "Kim19_F" "assembled" "Kim19" 1 1 12 20 15 17 18 19
"2139" 2139 "Kim19_F_NODE_3939_length_1358_cov_8.20075_1" "Kim19_F" "assembled" "Kim19" 4 3 3 3 3 127 148 189
"2140" 2140 "Kim19_F_NODE_4170_length_1261_cov_14.9096_1" "Kim19_F" "assembled" "Kim19" 1 1 12 20 15 17 18 19
"2141" 2141 "Kim19_F_NODE_3286_length_1688_cov_10.8689_1" "Kim19_F" "assembled" "Kim19" 2 26 49 74 59 87 98 113
"2142" 2142 "Kim19_F_NODE_4032_length_1320_cov_8.62859_1" "Kim19_F" "assembled" "Kim19" 2 6 8 7 8 45 33 39
"2143" 2143 "Kim19_F_NODE_4543_length_1097_cov_4.6532_1" "Kim19_F" "assembled" "Kim19" 2 17 23 25 23 23 30 51
"2144" 2144 "Kim19_F_NODE_3937_length_1359_cov_5.70362_1" "Kim19_F" "assembled" "Kim19" 1 1 2 19 2 69 79 85
"2145" 2145 "Kim19_F_NODE_3199_length_1741_cov_3.93033_1" "Kim19_F" "assembled" "Kim19" 1 1 14 16 17 66 75 80
"2146" 2146 "Kim19_F_NODE_5301_length_838_cov_3.72919_1" "Kim19_F" "assembled" "Kim19" 1 1 12 52 46 92 99 115
"2147" 2147 "Kim19_F_NODE_3855_length_1396_cov_10.4549_1" "Kim19_F" "assembled" "Kim19" 1 1 15 15 16 21 21 22
"2148" 2148 "Kim19_F_NODE_4318_length_1195_cov_10.6463_1" "Kim19_F" "assembled" "Kim19" 2 6 8 7 8 7 33 89
"2149" 2149 "Kim19_F_NODE_6017_length_665_cov_5.68354_1" "Kim19_F" "assembled" "Kim19" 2 6 8 7 8 7 7 8
"2150" 2150 "Kim19_F_NODE_2522_length_2207_cov_87.4098_2" "Kim19_F" "assembled" "Kim19" 2 10 40 42 36 57 57 57
"2151" 2151 "Kim19_F_NODE_4586_length_1084_cov_4.07802_1" "Kim19_F" "assembled" "Kim19" 2 16 21 27 24 32 32 41
"2152" 2152 "Kim19_F_NODE_5955_length_678_cov_4.08527_1" "Kim19_F" "assembled" "Kim19" 2 7 9 8 9 9 11 15
"2153" 2153 "Kim19_F_NODE_2146_length_2513_cov_9.325_2" "Kim19_F" "assembled" "Kim19" 6 8 10 17 10 98 110 131
"2154" 2154 "Kim19_F_NODE_3727_length_1448_cov_11.7795_1" "Kim19_F" "assembled" "Kim19" 6 8 10 17 10 22 22 24
"2155" 2155 "Kim19_F_NODE_4210_length_1240_cov_10.6802_1" "Kim19_F" "assembled" "Kim19" 2 13 17 18 18 16 16 17
"2156" 2156 "Kim19_F_NODE_4253_length_1224_cov_9.55416_1" "Kim19_F" "assembled" "Kim19" 2 6 8 7 8 45 33 39
"2157" 2157 "Kim19_F_NODE_3901_length_1377_cov_4.71205_2" "Kim19_F" "assembled" "Kim19" 1 1 2 54 2 50 48 50
"2158" 2158 "Kim19_F_NODE_4804_length_1009_cov_9.87398_1" "Kim19_F" "assembled" "Kim19" 1 1 2 2 2 2 58 32
"2159" 2159 "Kim19_F_NODE_3718_length_1454_cov_16.4525_1" "Kim19_F" "assembled" "Kim19" 6 8 10 17 10 22 22 24
"2160" 2160 "Kim19_F_NODE_1579_length_3174_cov_25.3314_1" "Kim19_F" "assembled" "Kim19" 2 20 31 69 34 82 93 108
"2161" 2161 "Kim19_G_NODE_1319_length_2693_cov_15.2128_1" "Kim19_G" "assembled" "Kim19" 1 1 32 35 37 36 37 36
"2162" 2162 "Kim19_G_NODE_1904_length_2190_cov_34.452_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2163" 2163 "Kim19_G_NODE_2949_length_1578_cov_8.47832_1" "Kim19_G" "assembled" "Kim19" 1 1 7 6 7 6 6 5
"2164" 2164 "Kim19_G_NODE_2247_length_1946_cov_7.24516_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2165" 2165 "Kim19_G_NODE_1438_length_2572_cov_13.4974_1" "Kim19_G" "assembled" "Kim19" 1 1 7 6 7 6 6 5
"2166" 2166 "Kim19_G_NODE_2220_length_1963_cov_8.85596_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2167" 2167 "Kim19_G_NODE_3141_length_1482_cov_13.481_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2168" 2168 "Kim19_G_NODE_2219_length_1964_cov_9.5391_1" "Kim19_G" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2169" 2169 "Kim19_G_NODE_1175_length_2855_cov_7.09001_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2170" 2170 "Kim19_G_NODE_3774_length_1232_cov_20.7815_1" "Kim19_G" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2171" 2171 "Kim19_G_NODE_3212_length_1455_cov_8.38326_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2172" 2172 "Kim19_G_NODE_3468_length_1352_cov_11.9803_1" "Kim19_G" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2173" 2173 "Kim19_G_NODE_1419_length_2597_cov_16.6544_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 37
"2174" 2174 "Kim19_G_NODE_5715_length_761_cov_11.1264_1" "Kim19_G" "assembled" "Kim19" 1 1 1 1 1 1 1 1
"2175" 2175 "Kim19_G_NODE_1557_length_2458_cov_16.8441_1" "Kim19_G" "assembled" "Kim19" 1 1 24 6 7 39 39 38
"2176" 2176 "Kim19_G_NODE_2050_length_2080_cov_56.6849_1" "Kim19_G" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2177" 2177 "Kim19_G_NODE_783_length_3434_cov_12.085_1" "Kim19_G" "assembled" "Kim19" 1 1 7 6 7 49 47 46
"2178" 2178 "Kim19_G_NODE_1758_length_2303_cov_4.79648_1" "Kim19_G" "assembled" "Kim19" 1 1 2 2 2 2 2 91
"2179" 2179 "Kim19_G_NODE_1920_length_2170_cov_12.5246_1" "Kim19_G" "assembled" "Kim19" 3 4 5 5 6 5 5 3
"2180" 2180 "Kim19_G_NODE_2166_length_2000_cov_11.5943_1" "Kim19_G" "assembled" "Kim19" 1 1 7 6 7 6 6 5
