label,Id,source,subfam,expt,30pid25lngthI1.2,30pid25lngthI1.4,30pid25lngthI1.8,30pid25lngthI2,30pid25lngthI2.5,30pid25lngthI3,30pid25lngthI4,30pid25lngthI6
SRX5158495_SRR8347532_NODE_82_length_3429_cov_16.4673_2,1699,SRX5158495_SRR8347532,assembled,Kim17,1,1,1,1,1,1,1,1
SRX5158495_SRR8347532_NODE_228_length_2597_cov_13.2457_1,1700,SRX5158495_SRR8347532,assembled,Kim17,1,1,1,1,1,1,1,1
SRX5158495_SRR8347532_NODE_465_length_1920_cov_50.5215_1,1701,SRX5158495_SRR8347532,assembled,Kim17,1,1,7,14,14,15,15,16
SRX5158495_SRR8347532_NODE_525_length_1778_cov_11.7771_1,1702,SRX5158495_SRR8347532,assembled,Kim17,1,1,7,14,14,15,15,16
SRX5158495_SRR8347532_NODE_819_length_1379_cov_35.7808_1,1703,SRX5158495_SRR8347532,assembled,Kim17,3,4,5,6,5,5,5,3
SRX5158495_SRR8347532_NODE_1095_length_1135_cov_13.1143_1,1704,SRX5158495_SRR8347532,assembled,Kim17,3,2,4,4,4,3,3,2
SRX5158495_SRR8347532_NODE_115_length_3200_cov_20.7408_1,1705,SRX5158495_SRR8347532,assembled,Kim17,3,2,4,4,4,3,3,2
SRX5158495_SRR8347532_NODE_73_length_3518_cov_17.5415_1,1706,SRX5158495_SRR8347532,assembled,Kim17,3,4,5,6,5,5,5,3
SRX5158495_SRR8347532_NODE_420_length_2014_cov_7.10348_2,1707,SRX5158495_SRR8347532,assembled,Kim17,1,1,1,1,1,1,1,1
SRX5158495_SRR8347532_NODE_1354_length_921_cov_7.54392_1,1708,SRX5158495_SRR8347532,assembled,Kim17,1,1,2,2,2,2,2,4
SRX5158495_SRR8347532_NODE_395_length_2064_cov_16.45_2,1709,SRX5158495_SRR8347532,assembled,Kim17,3,4,5,6,5,5,5,3
SRX5158495_SRR8347532_NODE_1617_length_741_cov_10.6949_1,1710,SRX5158495_SRR8347532,assembled,Kim17,1,1,1,1,1,1,1,1
SRX5158495_SRR8347532_NODE_1417_length_879_cov_7.90071_1,1711,SRX5158495_SRR8347532,assembled,Kim17,5,5,6,5,9,8,8,7
SRX5158495_SRR8347532_NODE_1793_length_659_cov_6.33067_1,1712,SRX5158495_SRR8347532,assembled,Kim17,5,5,6,5,9,8,8,7
SRX5158495_SRR8347532_NODE_894_length_1313_cov_6.12578_1,1713,SRX5158495_SRR8347532,assembled,Kim17,3,4,5,6,5,5,5,3
SRX5158495_SRR8347532_NODE_1274_length_980_cov_4.95143_1,1714,SRX5158495_SRR8347532,assembled,Kim17,1,1,2,2,2,2,23,35
SRX5158495_SRR8347532_NODE_1021_length_1203_cov_7.63932_1,1715,SRX5158495_SRR8347532,assembled,Kim17,5,5,6,5,9,8,8,7
SRX5158495_SRR8347532_NODE_1555_length_776_cov_4.07268_1,1716,SRX5158495_SRR8347532,assembled,Kim17,5,5,6,5,80,101,113,136
SRX5158495_SRR8347532_NODE_797_length_1403_cov_9.24818_1,1717,SRX5158495_SRR8347532,assembled,Kim17,1,1,7,7,6,49,47,46
SRX5158495_SRR8347532_NODE_411_length_2030_cov_8.77016_1,1718,SRX5158495_SRR8347532,assembled,Kim17,3,4,42,48,58,65,74,79
SRX5158495_SRR8347532_NODE_1259_length_990_cov_4.42529_1,1719,SRX5158495_SRR8347532,assembled,Kim17,2,6,8,8,7,45,33,39
SRX5158495_SRR8347532_NODE_444_length_1963_cov_24.9891_1,1720,SRX5158495_SRR8347532,assembled,Kim17,2,20,31,34,55,59,62,64
SRX5158495_SRR8347532_NODE_552_length_1741_cov_8.66452_2,1721,SRX5158495_SRR8347532,assembled,Kim17,1,1,13,12,11,12,12,13
SRX5158495_SRR8347532_NODE_207_length_2664_cov_117.56_2,1722,SRX5158495_SRR8347532,assembled,Kim17,2,10,16,27,29,29,28,28
SRX5158495_SRR8347532_NODE_430_length_1986_cov_8.0512_1,1723,SRX5158495_SRR8347532,assembled,Kim17,1,1,14,17,16,66,75,80
SRX5158495_SRR8347532_NODE_1578_length_762_cov_3.59534_1,1724,SRX5158495_SRR8347532,assembled,Kim17,4,3,3,3,3,4,136,171
SRX5158495_SRR8347532_NODE_135_length_3083_cov_33.1226_1,1725,SRX5158495_SRR8347532,assembled,Kim17,6,8,50,60,70,79,86,99
Kim19_A_NODE_320_length_1403_cov_7.12993_1,1726,Kim19_A,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_A_NODE_385_length_1271_cov_4.42165_1,1727,Kim19_A,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_A_NODE_243_length_1577_cov_2.72733_1,1728,Kim19_A,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_A_NODE_200_length_1753_cov_5.30988_1,1729,Kim19_A,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_A_NODE_674_length_912_cov_2.29807_1,1730,Kim19_A,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_A_NODE_87_length_2492_cov_5.59618_1,1731,Kim19_A,assembled,Kim19,1,1,2,41,46,47,46,45
Kim19_A_NODE_35_length_3096_cov_4.79849_2,1732,Kim19_A,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_A_NODE_74_length_2603_cov_18.3883_2,1733,Kim19_A,assembled,Kim19,2,10,16,27,29,29,28,28
Kim19_B_NODE_2376_length_1822_cov_14.4874_1,1734,Kim19_B,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_B_NODE_2285_length_1875_cov_5.77524_1,1735,Kim19_B,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_B_NODE_1090_length_2914_cov_5.06456_1,1736,Kim19_B,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_B_NODE_2505_length_1746_cov_4.30298_1,1737,Kim19_B,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_B_NODE_2478_length_1758_cov_7.82899_1,1738,Kim19_B,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_B_NODE_3393_length_1293_cov_12.9381_1,1739,Kim19_B,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_B_NODE_3782_length_1127_cov_2.9415_1,1740,Kim19_B,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_B_NODE_1251_length_2719_cov_5.05175_1,1741,Kim19_B,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_B_NODE_1994_length_2066_cov_6.63847_1,1742,Kim19_B,assembled,Kim19,1,1,33,28,30,60,63,67
Kim19_B_NODE_4158_length_992_cov_8.32117_1,1743,Kim19_B,assembled,Kim19,1,1,1,1,6,6,6,5
Kim19_B_NODE_2276_length_1880_cov_5.16134_1,1744,Kim19_B,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_B_NODE_1921_length_2121_cov_8.24282_1,1745,Kim19_B,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_B_NODE_3096_length_1422_cov_5.5414_1,1746,Kim19_B,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_B_NODE_2743_length_1614_cov_7.09741_1,1747,Kim19_B,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_B_NODE_141_length_6058_cov_12.6219_1,1748,Kim19_B,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_B_NODE_2523_length_1735_cov_6.58284_1,1749,Kim19_B,assembled,Kim19,1,1,7,14,14,15,15,16
Kim19_B_NODE_1821_length_2192_cov_17.5229_1,1750,Kim19_B,assembled,Kim19,1,1,7,14,14,15,15,16
Kim19_B_NODE_1372_length_2589_cov_5.8572_1,1751,Kim19_B,assembled,Kim19,1,1,2,41,46,47,46,45
Kim19_B_NODE_2738_length_1616_cov_21.9602_1,1752,Kim19_B,assembled,Kim19,1,1,26,26,31,30,27,27
Kim19_B_NODE_1028_length_3001_cov_5.76685_1,1753,Kim19_B,assembled,Kim19,1,1,2,2,21,18,17,54
Kim19_B_NODE_1550_length_2431_cov_7.16389_1,1754,Kim19_B,assembled,Kim19,1,1,2,2,19,27,55,55
Kim19_B_NODE_792_length_3409_cov_3.57995_3,1755,Kim19_B,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_B_NODE_1913_length_2126_cov_5.1677_1,1756,Kim19_B,assembled,Kim19,1,1,2,2,2,2,2,59
Kim19_B_NODE_4922_length_768_cov_3.16463_1,1757,Kim19_B,assembled,Kim19,5,5,6,5,9,8,8,7
Kim19_B_NODE_1259_length_2711_cov_4.3012_1,1758,Kim19_B,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_B_NODE_792_length_3409_cov_3.57995_1,1759,Kim19_B,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_B_NODE_2697_length_1638_cov_5.35888_1,1760,Kim19_B,assembled,Kim19,1,12,35,38,41,42,51,47
Kim19_B_NODE_4139_length_1000_cov_3.15615_1,1761,Kim19_B,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_B_NODE_5116_length_723_cov_2.74493_1,1762,Kim19_B,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_B_NODE_5113_length_723_cov_6.26667_1,1763,Kim19_B,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_B_NODE_3676_length_1173_cov_5.02281_1,1764,Kim19_B,assembled,Kim19,4,3,3,3,3,11,10,10
Kim19_B_NODE_1550_length_2431_cov_7.16389_2,1765,Kim19_B,assembled,Kim19,1,1,2,2,19,27,55,55
Kim19_B_NODE_3052_length_1449_cov_4.3178_1,1766,Kim19_B,assembled,Kim19,2,6,8,8,7,45,33,39
Kim19_B_NODE_2528_length_1731_cov_4.40577_2,1767,Kim19_B,assembled,Kim19,1,1,15,16,15,21,21,22
Kim19_B_NODE_4654_length_842_cov_2.85661_1,1768,Kim19_B,assembled,Kim19,4,3,3,3,3,11,10,10
Kim19_B_NODE_1611_length_2379_cov_10.176_1,1769,Kim19_B,assembled,Kim19,6,8,10,10,17,22,22,24
Kim19_B_NODE_2583_length_1702_cov_4.12223_1,1770,Kim19_B,assembled,Kim19,6,8,10,10,17,112,128,160
Kim19_B_NODE_4496_length_894_cov_4.84088_1,1771,Kim19_B,assembled,Kim19,4,3,3,3,3,11,10,10
Kim19_B_NODE_2248_length_1898_cov_3.31099_2,1772,Kim19_B,assembled,Kim19,9,15,20,66,88,111,127,159
Kim19_B_NODE_2732_length_1618_cov_8.17224_1,1773,Kim19_B,assembled,Kim19,6,8,50,60,70,79,86,99
Kim19_B_NODE_1418_length_2538_cov_10.2032_1,1774,Kim19_B,assembled,Kim19,2,20,31,34,69,82,93,108
Kim19_C_NODE_3333_length_1921_cov_69.071_1,1775,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_3561_length_1757_cov_108.636_1,1776,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_4115_length_1442_cov_15.0674_2,1777,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_3691_length_1670_cov_39.438_1,1778,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_2686_length_2394_cov_26.7319_1,1779,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_3803_length_1607_cov_50.8177_1,1780,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_3638_length_1701_cov_11.717_1,1781,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_833_length_5477_cov_17.5154_1,1782,Kim19_C,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_C_NODE_2486_length_2578_cov_115.512_1,1783,Kim19_C,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_C_NODE_4398_length_1309_cov_29.4036_2,1784,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_2141_length_2959_cov_25.9005_1,1785,Kim19_C,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_C_NODE_4254_length_1368_cov_109.577_1,1786,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_494_length_6852_cov_21.2729_3,1787,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_C_NODE_3969_length_1516_cov_17.3891_1,1788,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_3120_length_2055_cov_11.2033_1,1789,Kim19_C,assembled,Kim19,1,1,2,2,51,54,54,53
Kim19_C_NODE_1377_length_4084_cov_42.2202_3,1790,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_2153_length_2948_cov_18.5664_1,1791,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,25
Kim19_C_NODE_3667_length_1687_cov_151.297_1,1792,Kim19_C,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_C_NODE_1328_length_4189_cov_10.4704_1,1793,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,59
Kim19_C_NODE_3770_length_1627_cov_42.5163_1,1794,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_533_length_6595_cov_32.6707_1,1795,Kim19_C,assembled,Kim19,1,1,2,2,19,27,60,60
Kim19_C_NODE_2809_length_2287_cov_4.35892_1,1796,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,25
Kim19_C_NODE_1701_length_3516_cov_11.8653_1,1797,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_C_NODE_2308_length_2762_cov_180.157_1,1798,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_2051_length_3066_cov_14.1754_1,1799,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,32
Kim19_C_NODE_3604_length_1720_cov_39.3408_1,1800,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_2452_length_2613_cov_6.22171_1,1801,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_C_NODE_4320_length_1337_cov_16.0514_1,1802,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_C_NODE_4066_length_1469_cov_6.27646_1,1803,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_3629_length_1703_cov_4.82455_1,1804,Kim19_C,assembled,Kim19,1,1,7,7,6,6,6,5
Kim19_C_NODE_3851_length_1580_cov_32.6264_1,1805,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_4671_length_1206_cov_19.9207_1,1806,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_2893_length_2222_cov_6.95569_1,1807,Kim19_C,assembled,Kim19,1,1,12,46,52,64,73,78
Kim19_C_NODE_4152_length_1422_cov_18.5824_1,1808,Kim19_C,assembled,Kim19,5,5,6,5,9,8,8,7
Kim19_C_NODE_5025_length_1061_cov_5.68191_1,1809,Kim19_C,assembled,Kim19,3,2,4,4,59,71,81,88
Kim19_C_NODE_1171_length_4536_cov_23.3678_1,1810,Kim19_C,assembled,Kim19,1,1,12,39,43,43,42,43
Kim19_C_NODE_4689_length_1201_cov_15.9118_1,1811,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_4075_length_1464_cov_8.69951_1,1812,Kim19_C,assembled,Kim19,1,1,2,2,2,2,67,71
Kim19_C_NODE_855_length_5381_cov_23.9516_1,1813,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,92
Kim19_C_NODE_3087_length_2080_cov_156.663_1,1814,Kim19_C,assembled,Kim19,1,1,7,14,14,15,15,16
Kim19_C_NODE_4263_length_1366_cov_24.7149_1,1815,Kim19_C,assembled,Kim19,5,5,6,5,9,8,8,7
Kim19_C_NODE_4024_length_1486_cov_8.33104_1,1816,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_5383_length_935_cov_35.8659_1,1817,Kim19_C,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_C_NODE_4332_length_1331_cov_11.4206_1,1818,Kim19_C,assembled,Kim19,2,18,25,25,28,28,25,26
Kim19_C_NODE_4423_length_1297_cov_9.91377_2,1819,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_2634_length_2438_cov_17.4744_1,1820,Kim19_C,assembled,Kim19,1,1,13,12,11,12,12,13
Kim19_C_NODE_4295_length_1348_cov_8.77034_1,1821,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_1943_length_3184_cov_14.8036_1,1822,Kim19_C,assembled,Kim19,3,4,5,13,13,13,13,11
Kim19_C_NODE_494_length_6852_cov_21.2729_1,1823,Kim19_C,assembled,Kim19,1,1,2,41,46,47,46,45
Kim19_C_NODE_5244_length_979_cov_18.3097_1,1824,Kim19_C,assembled,Kim19,3,4,5,13,13,13,13,11
Kim19_C_NODE_5939_length_784_cov_8.09987_1,1825,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_5540_length_888_cov_12.3602_1,1826,Kim19_C,assembled,Kim19,3,4,5,13,13,13,13,11
Kim19_C_NODE_1970_length_3152_cov_8.11542_1,1827,Kim19_C,assembled,Kim19,1,1,24,35,40,41,41,40
Kim19_C_NODE_905_length_5258_cov_28.1053_1,1828,Kim19_C,assembled,Kim19,3,2,29,32,36,33,35,33
Kim19_C_NODE_2087_length_3022_cov_59.0445_1,1829,Kim19_C,assembled,Kim19,1,1,15,16,15,56,49,44
Kim19_C_NODE_3934_length_1534_cov_36.3518_1,1830,Kim19_C,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_C_NODE_2606_length_2465_cov_8.75411_1,1831,Kim19_C,assembled,Kim19,1,1,14,17,16,25,24,104
Kim19_C_NODE_5262_length_973_cov_5.02021_1,1832,Kim19_C,assembled,Kim19,3,2,4,4,59,71,81,88
Kim19_C_NODE_2689_length_2391_cov_62.9232_1,1833,Kim19_C,assembled,Kim19,1,1,24,7,6,39,39,38
Kim19_C_NODE_4437_length_1291_cov_10.0755_1,1834,Kim19_C,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_C_NODE_1403_length_4053_cov_28.7851_2,1835,Kim19_C,assembled,Kim19,1,1,15,16,15,21,21,22
Kim19_C_NODE_5568_length_882_cov_14.0624_1,1836,Kim19_C,assembled,Kim19,1,1,12,15,20,17,18,19
Kim19_C_NODE_3600_length_1723_cov_8.01598_1,1837,Kim19_C,assembled,Kim19,1,1,12,42,44,44,43,125
Kim19_C_NODE_5243_length_979_cov_31.5085_1,1838,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_C_NODE_4222_length_1385_cov_14.1095_1,1839,Kim19_C,assembled,Kim19,5,5,6,5,9,8,8,7
Kim19_C_NODE_5929_length_787_cov_40.7507_1,1840,Kim19_C,assembled,Kim19,1,1,1,1,1,1,1,1
Kim19_C_NODE_2706_length_2382_cov_18.6696_1,1841,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,68
Kim19_C_NODE_5403_length_928_cov_3.64804_1,1842,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_3483_length_1808_cov_8.10648_1,1843,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_C_NODE_855_length_5381_cov_23.9516_3,1844,Kim19_C,assembled,Kim19,1,1,13,12,56,48,38,58
Kim19_C_NODE_4912_length_1103_cov_4.47944_1,1845,Kim19_C,assembled,Kim19,5,5,28,31,37,34,36,34
Kim19_C_NODE_2909_length_2211_cov_8.02525_1,1846,Kim19_C,assembled,Kim19,1,1,14,17,16,66,75,80
Kim19_C_NODE_5215_length_989_cov_4.29184_1,1847,Kim19_C,assembled,Kim19,5,5,6,5,9,8,8,7
Kim19_C_NODE_4815_length_1145_cov_6.65647_1,1848,Kim19_C,assembled,Kim19,5,5,28,31,37,34,36,34
Kim19_C_NODE_4297_length_1347_cov_15.8744_1,1849,Kim19_C,assembled,Kim19,2,18,25,25,28,28,25,26
Kim19_C_NODE_3003_length_2147_cov_6.5913_1,1850,Kim19_C,assembled,Kim19,5,5,6,5,80,101,113,136
Kim19_C_NODE_4964_length_1083_cov_10.4067_1,1851,Kim19_C,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_C_NODE_2726_length_2363_cov_34.9348_1,1852,Kim19_C,assembled,Kim19,1,12,35,38,41,42,51,47
Kim19_C_NODE_3763_length_1631_cov_5.60325_1,1853,Kim19_C,assembled,Kim19,1,17,2,2,2,2,2,149
Kim19_C_NODE_5895_length_799_cov_2.89556_1,1854,Kim19_C,assembled,Kim19,3,2,4,4,4,3,3,2
Kim19_C_NODE_6256_length_708_cov_22.7511_1,1855,Kim19_C,assembled,Kim19,5,5,6,5,9,8,8,7
Kim19_C_NODE_5271_length_971_cov_7.46269_2,1856,Kim19_C,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_C_NODE_2118_length_2989_cov_6.78721_1,1857,Kim19_C,assembled,Kim19,1,22,41,47,62,74,83,90
Kim19_C_NODE_3812_length_1603_cov_17.8987_1,1858,Kim19_C,assembled,Kim19,1,1,2,2,21,18,17,29
Kim19_C_NODE_537_length_6582_cov_62.3089_1,1859,Kim19_C,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_C_NODE_4906_length_1106_cov_12.343_1,1860,Kim19_C,assembled,Kim19,1,1,2,2,21,18,17,29
Kim19_C_NODE_6244_length_712_cov_8.62592_1,1861,Kim19_C,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_C_NODE_4554_length_1246_cov_6.65128_1,1862,Kim19_C,assembled,Kim19,3,2,36,30,32,61,69,73
Kim19_C_NODE_4573_length_1237_cov_7.19103_1,1863,Kim19_C,assembled,Kim19,4,3,3,3,3,4,4,6
Kim19_C_NODE_3849_length_1581_cov_15.8934_1,1864,Kim19_C,assembled,Kim19,4,3,3,3,3,4,4,12
Kim19_C_NODE_2657_length_2421_cov_11.5205_1,1865,Kim19_C,assembled,Kim19,3,4,5,6,5,5,5,3
Kim19_C_NODE_4726_length_1187_cov_8.2721_1,1866,Kim19_C,assembled,Kim19,4,3,3,3,3,4,4,6
Kim19_C_NODE_5190_length_999_cov_3.98861_1,1867,Kim19_C,assembled,Kim19,2,7,9,9,8,9,11,15
Kim19_C_NODE_3773_length_1626_cov_5.7941_1,1868,Kim19_C,assembled,Kim19,2,16,21,24,27,32,32,41
Kim19_C_NODE_5084_length_1036_cov_3.49452_2,1869,Kim19_C,assembled,Kim19,2,7,9,9,8,117,135,170
Kim19_C_NODE_3546_length_1769_cov_13.049_1,1870,Kim19_C,assembled,Kim19,1,1,13,12,11,12,12,13
Kim19_C_NODE_5043_length_1055_cov_17.0117_1,1871,Kim19_C,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_C_NODE_4930_length_1097_cov_5.91917_1,1872,Kim19_C,assembled,Kim19,2,6,8,8,7,7,7,8
Kim19_C_NODE_3577_length_1740_cov_11.5653_1,1873,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,4
Kim19_C_NODE_4376_length_1317_cov_13.331_1,1874,Kim19_C,assembled,Kim19,1,12,22,22,24,26,26,31
Kim19_C_NODE_3822_length_1598_cov_21.5521_1,1875,Kim19_C,assembled,Kim19,4,3,3,3,3,4,4,6
Kim19_C_NODE_4426_length_1295_cov_8.88748_1,1876,Kim19_C,assembled,Kim19,9,15,20,20,23,19,19,23
Kim19_C_NODE_5669_length_856_cov_4.80316_1,1877,Kim19_C,assembled,Kim19,2,16,21,24,27,32,32,41
Kim19_C_NODE_5586_length_877_cov_3.48104_1,1878,Kim19_C,assembled,Kim19,0,0,0,0,0,0,0,0
Kim19_C_NODE_4057_length_1473_cov_19.3354_1,1879,Kim19_C,assembled,Kim19,4,3,3,3,3,4,4,12
Kim19_C_NODE_3924_length_1538_cov_4.4485_1,1880,Kim19_C,assembled,Kim19,1,1,15,16,15,21,21,22
Kim19_C_NODE_4952_length_1089_cov_4.77746_1,1881,Kim19_C,assembled,Kim19,2,6,8,8,7,7,7,8
Kim19_C_NODE_4064_length_1470_cov_8.04802_1,1882,Kim19_C,assembled,Kim19,4,3,3,3,3,11,4,6
Kim19_C_NODE_4093_length_1453_cov_23.7535_1,1883,Kim19_C,assembled,Kim19,4,3,3,3,3,4,4,6
Kim19_C_NODE_5409_length_927_cov_6.26957_1,1884,Kim19_C,assembled,Kim19,5,5,6,5,10,10,9,9
Kim19_C_NODE_4691_length_1201_cov_24.0197_1,1885,Kim19_C,assembled,Kim19,2,6,8,8,7,7,7,8
Kim19_C_NODE_4146_length_1426_cov_8.08112_1,1886,Kim19_C,assembled,Kim19,3,4,5,13,13,13,13,11
Kim19_C_NODE_4355_length_1324_cov_4.11541_1,1887,Kim19_C,assembled,Kim19,7,12,55,68,92,116,134,168
Kim19_C_NODE_855_length_5381_cov_23.9516_2,1888,Kim19_C,assembled,Kim19,1,1,2,2,56,48,38,58
Kim19_C_NODE_4562_length_1242_cov_6.63772_1,1889,Kim19_C,assembled,Kim19,4,3,3,3,3,11,4,21
Kim19_C_NODE_3668_length_1686_cov_8.11434_1,1890,Kim19_C,assembled,Kim19,2,26,49,59,74,87,98,113
Kim19_C_NODE_2305_length_2771_cov_7.02885_2,1891,Kim19_C,assembled,Kim19,1,1,14,17,16,25,24,62
Kim19_C_NODE_3338_length_1919_cov_29.1782_1,1892,Kim19_C,assembled,Kim19,2,7,9,9,8,9,11,15
Kim19_C_NODE_6641_length_633_cov_2.605_1,1893,Kim19_C,assembled,Kim19,1,1,2,2,2,2,2,25
Kim19_C_NODE_3681_length_1677_cov_19.3856_1,1894,Kim19_C,assembled,Kim19,4,3,3,3,3,4,4,6
Kim19_C_NODE_5772_length_827_cov_2.29723_1,1895,Kim19_C,assembled,Kim19,2,16,21,57,68,78,90,105
Kim19_C_NODE_5325_length_951_cov_3.41939_1,1896,Kim19_C,assembled,Kim19,2,6,8,8,7,7,7,8
Kim19_C_NODE_4210_length_1391_cov_24.4735_1,1897,Kim19_C,assembled,Kim19,2,17,23,23,25,23,106,112
Kim19_C_NODE_3476_length_1811_cov_199.789_1,1898,Kim19_C,assembled,Kim19,1,1,26,26,31,30,27,27
Kim19_C_NODE_4596_length_1229_cov_2.69314_1,1899,Kim19_C,assembled,Kim19,3,2,4,72,76,84,94,137
Kim19_C_NODE_3321_length_1926_cov_3.36239_1,1900,Kim19_C,assembled,Kim19,1,1,13,2,2,88,88,101
Kim19_C_NODE_5496_length_906_cov_2.71821_1,1901,Kim19_C,assembled,Kim19,2,9,11,11,12,14,119,145
Kim19_C_NODE_5668_length_856_cov_183.431_1,1902,Kim19_C,assembled,Kim19,1,1,33,28,30,60,63,67
Kim19_C_NODE_4240_length_1377_cov_3.86235_1,1903,Kim19_C,assembled,Kim19,2,6,8,8,7,7,7,8
Kim19_C_NODE_5152_length_1009_cov_3.90881_1,1904,Kim19_C,assembled,Kim19,2,7,9,9,66,67,76,81
Kim19_C_NODE_4627_length_1219_cov_4.87184_1,1905,Kim19_C,assembled,Kim19,2,6,8,8,7,7,7,8
Kim19_C_NODE_6026_length_765_cov_4.85383_1,1906,Kim19_C,assembled,Kim19,2,6,8,8,7,7,7,8
Kim19_C_NODE_6110_length_743_cov_6.14366_1,1907,Kim19_C,assembled,Kim19,2,13,17,18,18,16,16,17
Kim19_C_NODE_3305_length_1936_cov_24.3221_1,1908,Kim19_C,assembled,Kim19,4,3,3,3,3,11,10,10
Kim19_C_NODE_3837_length_1584_cov_2.92521_1,1909,Kim19_C,assembled,Kim19,2,10,16,36,42,91,104,122
Kim19_C_NODE_2126_length_2978_cov_56.1073_1,1910,Kim19_C,assembled,Kim19,6,8,10,10,17,98,110,131
