"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Gene has Unmatched Transcripts","Gene Name or Symbol","gene_source_id","Previous ID(s)","Transcript Product Description","Chromosome","Genomic Location (Transcript)","Genomic Sequence ID","Ortholog count","Ortholog Group","Paralog count","# Exons in Gene","# Exons in Transcript","# Transcripts","Annotated 3' UTR length","Annotated 5' UTR length","Gene Strand","Gene Type","Is Pseudo","Transcript Length"
"PCHAS_1130100","PCHAS_1130100.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,088,613..1,090,172(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1130100","Previous IDs: PC000714.03.0;PC000715.03.0;PCAS_113010;PCHAS_113010","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1088613..1090172(-)","PCHAS_11_v3","53","OG6_101449","1","1","1","1","null","null","reverse","protein coding","No","1560"
"PCHAS_1130200","PCHAS_1130200.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,090,960..1,091,973(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1130200","Previous IDs: PC000713.03.0;PCAS_113020;PCHAS_113020","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1090960..1091973(-)","PCHAS_11_v3","5","OG6r1_109944","0","1","1","1","null","null","reverse","protein coding","No","1014"
"PCHAS_1130300","PCHAS_1130300.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,092,893..1,095,250(-)","phosphoinositide phosphatase SAC1, putative","no","SAC1","PCHAS_1130300","Previous IDs: PC000101.05.0;PC000331.01.0;PC300978.00.0;PCAS_113030;PCHAS_113030","phosphoinositide phosphatase SAC1, putative","11","PCHAS_11_v3:1092893..1095250(-)","PCHAS_11_v3","45","OG6_101364","0","1","1","1","null","null","reverse","protein coding","No","2358"
"PCHAS_1130400","PCHAS_1130400.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,096,311..1,099,437(-)","large subunit rRNA methyltransferase, putative","no","null","PCHAS_1130400","Previous IDs: PC000023.01.0;PC000405.03.0;PCAS_113040;PCHAS_113040","large subunit rRNA methyltransferase, putative","11","PCHAS_11_v3:1096311..1099437(-)","PCHAS_11_v3","45","OG6_101655","0","2","2","1","null","null","reverse","protein coding","No","2988"
"PCHAS_1130500","PCHAS_1130500.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,100,898..1,101,983(-)","V-type proton ATPase 21 kDa proteolipid subunit, putative","no","null","PCHAS_1130500","Previous IDs: PC000254.01.0;PC000406.03.0;PCAS_113050;PCHAS_113050","V-type proton ATPase 21 kDa proteolipid subunit, putative","11","PCHAS_11_v3:1100898..1101983(-)","PCHAS_11_v3","43","OG6_102000","0","5","5","1","null","null","reverse","protein coding","No","546"
"PCHAS_1130600","PCHAS_1130600.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,104,509..1,105,954(+)","adenylosuccinate synthetase, putative","no","ADSS","PCHAS_1130600","Previous IDs: PC000072.01.0;PCAS_113060;PCHAS_113060","adenylosuccinate synthetase, putative","11","PCHAS_11_v3:1104509..1105954(+)","PCHAS_11_v3","45","OG6_100659","0","2","2","1","null","null","forward","protein coding","No","1320"
"PCHAS_1130700","PCHAS_1130700.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,106,495..1,107,567(-)","60S ribosomal protein L7-2, putative","no","null","PCHAS_1130700","Previous IDs: PC000073.01.0;PCAS_113070;PCHAS_113070","60S ribosomal protein L7-2, putative","11","PCHAS_11_v3:1106495..1107567(-)","PCHAS_11_v3","44","OG6_130041","0","3","3","1","null","null","reverse","protein coding","No","768"
"PCHAS_1130800","PCHAS_1130800.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,108,455..1,109,564(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1130800","Previous IDs: PC000662.00.0;PCAS_113080;PCHAS_113080","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1108455..1109564(-)","PCHAS_11_v3","32","OG6_532446","0","1","1","1","null","null","reverse","protein coding","No","1110"
"PCHAS_1130900","PCHAS_1130900.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,110,212..1,112,011(-)","metacaspase-1, putative","no","MCA1","PCHAS_1130900","Previous IDs: PC000661.00.0;PCAS_113090;PCHAS_113090","metacaspase-1, putative","11","PCHAS_11_v3:1110212..1112011(-)","PCHAS_11_v3","83","OG6_101407","1","1","1","1","null","null","reverse","protein coding","No","1800"
"PCHAS_1131000","PCHAS_1131000.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,113,313..1,115,001(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1131000","Previous IDs: PC400830.00.0;PC401484.00.0;PCAS_113100;PCHAS_113100","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1113313..1115001(+)","PCHAS_11_v3","42","OG6_533372","0","1","1","1","null","null","forward","protein coding","No","1689"
"PCHAS_1131100","PCHAS_1131100.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,116,971..1,119,793(+)","DNA replication licensing factor MCM6, putative","no","MCM6","PCHAS_1131100","Previous IDs: PC000911.02.0;PC300430.00.0;PC301047.00.0;PCAS_113110;PCHAS_113110","DNA replication licensing factor MCM6, putative","11","PCHAS_11_v3:1116971..1119793(+)","PCHAS_11_v3","44","OG6_101983","0","1","1","1","null","null","forward","protein coding","No","2823"
"PCHAS_1131200","PCHAS_1131200.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,120,008..1,122,530(-)","RAP protein, putative","no","null","PCHAS_1131200","Previous IDs: PC000120.01.0;PC000912.02.0;PC302376.00.0;PCAS_113120;PCHAS_113120","RAP protein, putative","11","PCHAS_11_v3:1120008..1122530(-)","PCHAS_11_v3","45","OG6_533081","0","1","1","1","null","null","reverse","protein coding","No","2523"
"PCHAS_1131300","PCHAS_1131300.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,123,468..1,125,003(+)","histone-lysine N-methyltransferase, putative","no","null","PCHAS_1131300","Previous IDs: PC000510.00.0;PC000913.02.0;PC300508.00.0;PCAS_113130;PCHAS_113130","histone-lysine N-methyltransferase, putative","11","PCHAS_11_v3:1123468..1125003(+)","PCHAS_11_v3","44","OG6_101699","0","1","1","1","null","null","forward","protein coding","No","1536"
"PCHAS_1131320","PCHAS_1131320.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,126,024..1,126,096(-)","tRNA Threonine","no","null","PCHAS_1131320","Previous IDs: PCHAS_113132:tRNA:tRNA","tRNA Threonine","11","PCHAS_11_v3:..(-)","PCHAS_11_v3","0","N/A (gene not protein coding)","0","1","1","1","null","null","reverse","tRNA encoding","No","73"
"PCHAS_1131400","PCHAS_1131400.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,127,204..1,129,282(+)","serine/threonine protein phosphatase 5, putative","no","PP5","PCHAS_1131400","Previous IDs: PC000194.04.0;PC104684.00.0;PCHAS_113140","serine/threonine protein phosphatase 5, putative","11","PCHAS_11_v3:1127204..1129282(+)","PCHAS_11_v3","44","OG6_102598","0","1","1","1","null","null","forward","protein coding","No","2079"
"PCHAS_1131500","PCHAS_1131500.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,130,209..1,133,505(-)","NLI interacting factor-like phosphatase, putative","no","NIF3","PCHAS_1131500","Previous IDs: PC000193.04.0;PC101447.00.0;PC104757.00.0;PC301933.00.0;PCAS_113150;PCHAS_113150","NLI interacting factor-like phosphatase, putative","11","PCHAS_11_v3:1130209..1133505(-)","PCHAS_11_v3","43","OG6_122654","0","1","1","1","null","null","reverse","protein coding","No","3297"
"PCHAS_1131600","PCHAS_1131600.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,139,116..1,139,799(+)","splicing factor 3B subunit 5, putative","no","SF3B5","PCHAS_1131600","Previous IDs: PC000764.02.0;PCAS_113160;PCHAS_113160","splicing factor 3B subunit 5, putative","11","PCHAS_11_v3:1139116..1139799(+)","PCHAS_11_v3","44","OG6_103168","0","4","4","1","null","null","forward","protein coding","No","258"
"PCHAS_1131700","PCHAS_1131700.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,140,610..1,141,803(+)","RWD domain-containing protein, putative","no","null","PCHAS_1131700","Previous IDs: PC000512.01.0;PC000763.02.0;PCAS_113170;PCHAS_113170","RWD domain-containing protein, putative","11","PCHAS_11_v3:1140610..1141803(+)","PCHAS_11_v3","44","OG6_103700","0","1","1","1","null","null","forward","protein coding","No","1194"
"PCHAS_1131800","PCHAS_1131800.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,142,918..1,146,685(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1131800","Previous IDs: PC108247.00.0;PCAS_113180;PCHAS_113180","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1142918..1146685(+)","PCHAS_11_v3","3","OG6r1_118697","0","1","1","1","null","null","forward","protein coding","No","3768"
"PCHAS_1131900","PCHAS_1131900.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,147,584..1,150,241(-)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1131900","Previous IDs: PC000015.03.0;PC000477.02.0;PC301734.00.0;PCAS_113190;PCHAS_113190","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1147584..1150241(-)","PCHAS_11_v3","40","OG6_533273","0","1","1","1","null","null","reverse","protein coding","No","2658"
"PCHAS_1132000","PCHAS_1132000.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,151,654..1,152,377(-)","mitochondrial import inner membrane translocase subunit TIM23, putative","no","TIM23","PCHAS_1132000","Previous IDs: PC000315.02.0;PCAS_113200;PCHAS_113200","mitochondrial import inner membrane translocase subunit TIM23, putative","11","PCHAS_11_v3:1151654..1152377(-)","PCHAS_11_v3","45","OG6_102649","0","2","2","1","null","null","reverse","protein coding","No","504"
"PCHAS_1132100","PCHAS_1132100.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,154,934..1,156,425(+)","ubiquitin-conjugating enzyme E2, putative","no","null","PCHAS_1132100","Previous IDs: PC000470.03.0;PCAS_113210;PCHAS_113210","ubiquitin-conjugating enzyme E2, putative","11","PCHAS_11_v3:1154934..1156425(+)","PCHAS_11_v3","44","OG6_103192","0","7","7","1","null","null","forward","protein coding","No","609"
"PCHAS_1132200","PCHAS_1132200.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,157,979..1,160,918(+)","phosphatase 2A regulatory subunit-related protein, putative","no","null","PCHAS_1132200","Previous IDs: PC000860.00.0;PC302026.00.0;PC302465.00.0;PC404613.00.0;PCAS_113220;PCHAS_113220","phosphatase 2A regulatory subunit-related protein, putative","11","PCHAS_11_v3:1157979..1160918(+)","PCHAS_11_v3","43","OG6_101579","0","1","1","1","null","null","forward","protein coding","No","2940"
"PCHAS_1132300","PCHAS_1132300.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,161,997..1,162,695(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1132300","Previous IDs: PC000840.03.0;PCAS_113230;PCHAS_113230","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1161997..1162695(+)","PCHAS_11_v3","43","OG6_122568","0","2","2","1","null","null","forward","protein coding","No","585"
"PCHAS_1132400","PCHAS_1132400.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,163,251..1,164,690(-)","regulator of chromosome condensation, putative","no","null","PCHAS_1132400","Previous IDs: PC302518.00.0;PCAS_113240;PCHAS_113240","regulator of chromosome condensation, putative","11","PCHAS_11_v3:1163251..1164690(-)","PCHAS_11_v3","44","OG6_124292","0","1","1","1","null","null","reverse","protein coding","No","1440"
"PCHAS_1132500","PCHAS_1132500.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,166,776..1,168,077(+)","DnaJ protein, putative","no","null","PCHAS_1132500","Previous IDs: PCHAS_113250","DnaJ protein, putative","11","PCHAS_11_v3:1166776..1168077(+)","PCHAS_11_v3","43","OG6_130402","0","7","7","1","null","null","forward","protein coding","No","606"
"PCHAS_1132600","PCHAS_1132600.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,170,367..1,180,932(+)","serine/threonine protein kinase, putative","no","ARK3","PCHAS_1132600","Previous IDs: PC000195.00.0;PC000375.01.0;PC000587.04.0;PC101989.00.0;PC102034.00.0;PCAS_113260;PCHAS_113260","serine/threonine protein kinase, putative","11","PCHAS_11_v3:1170367..1180932(+)","PCHAS_11_v3","120","OG6_100573","3","1","1","1","null","null","forward","protein coding","No","10566"
"PCHAS_1132700","PCHAS_1132700.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,182,070..1,183,594(-)","cdc2-related kinase 2, putative","no","CRK2","PCHAS_1132700","Previous IDs: PC000220.01.0;PC300998.00.0;PC301956.00.0;PCAS_113270;PCHAS_113270","cdc2-related kinase 2, putative","11","PCHAS_11_v3:1182070..1183594(-)","PCHAS_11_v3","46","OG6_100334","0","5","5","1","null","null","reverse","protein coding","No","867"
"PCHAS_1132800","PCHAS_1132800.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,184,248..1,185,579(-)","elongation factor 1-alpha, putative","no","null","PCHAS_1132800","Previous IDs: PC000339.00.0;PC300838.00.0;PC300997.00.0;PCAS_113280;PCHAS_113280","elongation factor 1-alpha, putative","11","PCHAS_11_v3:1184248..1185579(-)","PCHAS_11_v3","85","OG6_100227","1","1","1","1","null","null","reverse","protein coding","No","1332"
"PCHAS_1132900","PCHAS_1132900.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,186,669..1,188,000(+)","elongation factor 1-alpha, putative","no","null","PCHAS_1132900","Previous IDs: PCHAS_113290","elongation factor 1-alpha, putative","11","PCHAS_11_v3:1186669..1188000(+)","PCHAS_11_v3","85","OG6_100227","1","1","1","1","null","null","forward","protein coding","No","1332"
"PCHAS_1133000","PCHAS_1133000.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,189,168..1,191,702(+)","glutamate--tRNA ligase, putative","no","GluRS","PCHAS_1133000","Previous IDs: PC000340.00.0;PC300548.00.0;PCAS_113300;PCHAS_113300","glutamate--tRNA ligase, putative","11","PCHAS_11_v3:1189168..1191702(+)","PCHAS_11_v3","44","OG6_101161","0","7","7","1","null","null","forward","protein coding","No","1683"
"PCHAS_1133100","PCHAS_1133100.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,192,626..1,192,991(+)","dynein light chain, putative","no","null","PCHAS_1133100","Previous IDs: PC301416.00.0;PCAS_113310;PCHAS_113310","dynein light chain, putative","11","PCHAS_11_v3:1192626..1192991(+)","PCHAS_11_v3","44","OG6_149564","0","1","1","1","null","null","forward","protein coding","No","366"
"PCHAS_1133200","PCHAS_1133200.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,194,104..1,197,208(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1133200","Previous IDs: PC300026.00.0;PC300415.00.0;PC301823.00.0;PCAS_113320;PCHAS_113320","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1194104..1197208(+)","PCHAS_11_v3","14","OG6r1_101558","0","1","1","1","null","null","forward","protein coding","No","3105"
"PCHAS_1133300","PCHAS_1133300.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,198,514..1,201,141(+)","DNA helicase, putative","no","null","PCHAS_1133300","Previous IDs: PC000745.00.0;PC001218.02.0;PCAS_113330;PCHAS_113330","DNA helicase, putative","11","PCHAS_11_v3:1198514..1201141(+)","PCHAS_11_v3","45","OG6_101361","0","1","1","1","null","null","forward","protein coding","No","2628"
"PCHAS_1133400","PCHAS_1133400.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,201,865..1,202,624(+)","conserved protein, unknown function","no","null","PCHAS_1133400","Previous IDs: PC001219.02.0;PCAS_113340;PCHAS_113340","conserved protein, unknown function","11","PCHAS_11_v3:1201865..1202624(+)","PCHAS_11_v3","47","OG6_146114","0","4","4","1","null","null","forward","protein coding","No","354"
"PCHAS_1133500","PCHAS_1133500.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,203,293..1,207,405(-)","U3 small nucleolar RNA-associated protein 21, putative","no","UTP21","PCHAS_1133500","Previous IDs: PC000651.00.0;PC001406.02.0;PC109030.00.0;PC301547.00.0;PC404735.00.0;PCAS_113350;PCHAS_113350","U3 small nucleolar RNA-associated protein 21, putative","11","PCHAS_11_v3:1203293..1207405(-)","PCHAS_11_v3","44","OG6_102184","0","4","4","1","null","null","reverse","protein coding","No","3696"
"PCHAS_1133600","PCHAS_1133600.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,208,548..1,210,621(+)","T-complex protein 1 subunit delta, putative","no","CCT4","PCHAS_1133600","Previous IDs: PC001152.02.0;PC001405.02.0;PCAS_113360;PCHAS_113360","T-complex protein 1 subunit delta, putative","11","PCHAS_11_v3:1208548..1210621(+)","PCHAS_11_v3","44","OG6_101757","0","3","3","1","null","null","forward","protein coding","No","1590"
"PCHAS_1133700","PCHAS_1133700.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,211,763..1,213,272(+)","pyrroline-5-carboxylate reductase, putative","no","null","PCHAS_1133700","Previous IDs: PC001153.02.0;PC001209.02.0;PCAS_113370;PCHAS_113370","pyrroline-5-carboxylate reductase, putative","11","PCHAS_11_v3:1211763..1213272(+)","PCHAS_11_v3","47","OG6_100382","0","6","6","1","null","null","forward","protein coding","No","783"
"PCHAS_1133800","PCHAS_1133800.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,213,804..1,220,047(-)","patatin-like phospholipase, putative","no","null","PCHAS_1133800","Previous IDs: PC000195.05.0;PC300244.00.0;PC302000.00.0;PC302270.00.0;PCAS_113380;PCHAS_113380","patatin-like phospholipase, putative","11","PCHAS_11_v3:1213804..1220047(-)","PCHAS_11_v3","44","OG6_103723","0","2","2","1","null","null","reverse","protein coding","No","6060"
"PCHAS_1133900","PCHAS_1133900.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,220,994..1,223,219(-)","Sas10 domain-containing protein, putative","no","null","PCHAS_1133900","Previous IDs: PC000915.01.0;PCAS_113390;PCHAS_113390","Sas10 domain-containing protein, putative","11","PCHAS_11_v3:1220994..1223219(-)","PCHAS_11_v3","41","OG6_102932","0","1","1","1","null","null","reverse","protein coding","No","2226"
"PCHAS_1134000","PCHAS_1134000.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,224,370..1,228,832(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1134000","Previous IDs: PC102052.00.0;PCAS_113400;PCHAS_113400","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1224370..1228832(+)","PCHAS_11_v3","37","OG6_533125","0","2","2","1","null","null","forward","protein coding","No","4350"
"PCHAS_1134100","PCHAS_1134100.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,229,634..1,230,635(-)","rhomboid protease ROM7, putative","no","ROM7","PCHAS_1134100","Previous IDs: PCHAS_113410","rhomboid protease ROM7, putative","11","PCHAS_11_v3:1229634..1230635(-)","PCHAS_11_v3","44","OG6_533468","0","1","1","1","null","null","reverse","protein coding","No","1002"
"PCHAS_1134200","PCHAS_1134200.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,231,935..1,232,842(+)","conserved Plasmodium protein, unknown function","no","null","PCHAS_1134200","Previous IDs: PCHAS_113420","conserved Plasmodium protein, unknown function","11","PCHAS_11_v3:1231935..1232842(+)","PCHAS_11_v3","44","OG6_533340","0","3","3","1","null","null","forward","protein coding","No","411"
"PCHAS_1134300","PCHAS_1134300.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,233,471..1,235,177(+)","zinc finger protein, putative","no","null","PCHAS_1134300","Previous IDs: PC301707.00.0;PC301855.00.0;PCAS_113430;PCHAS_113430","zinc finger protein, putative","11","PCHAS_11_v3:1233471..1235177(+)","PCHAS_11_v3","44","OG6_101443","0","1","1","1","null","null","forward","protein coding","No","1707"
"PCHAS_1134400","PCHAS_1134400.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,236,975..1,239,557(+)","zinc finger protein, putative","no","null","PCHAS_1134400","Previous IDs: PC000020.03.0;PC301388.00.0;PC301699.00.0;PCAS_113440;PCHAS_113440","zinc finger protein, putative","11","PCHAS_11_v3:1236975..1239557(+)","PCHAS_11_v3","37","OG6_101179","0","1","1","1","null","null","forward","protein coding","No","2583"
"PCHAS_1134500","PCHAS_1134500.1","Plasmodium chabaudi chabaudi","PCHAS_11_v3:1,240,693..1,241,157(-)","YOP1-like protein, putative","no","YOP1L","PCHAS_1134500","Previous IDs: PCHAS_113450","YOP1-like protein, putative","11","PCHAS_11_v3:1240693..1241157(-)","PCHAS_11_v3","43","OG6_136847","0","1","1","1","null","null","reverse","protein coding","No","465"
